,Action_1,Action_2,Action_3,Action_4
109,0.4593507545372294,0.1560619433629834,0.4644663977719793,0.47343824859209643
110,-0.9501022257255894,0.5079324273879958,0.7269788320901098,0.08238137059181128
111,-0.9174300343106763,0.5307477093667596,0.9142011477739338,-0.04022531753527141
112,-0.5949042548988267,0.4979280385710288,0.7820363919664622,0.1016448129208171
113,-0.685690110688248,0.49079228427187777,0.5999450369339387,0.027660925121553936
114,-0.6266077049239279,0.2059968651478288,0.23902131849532113,0.03575242002830567
115,-0.2539176777870124,-0.3259556773566355,0.824972203287726,0.14923427557165753
116,0.3198350650547817,-0.30644130012832166,-0.012479237311027997,-0.016436906241234225
117,0.3899779429466289,-0.16465123179613536,-0.6314144044268016,-0.11007158942873958
118,0.2664110872058498,-0.22507442595116264,-0.2184762410372325,-0.040549138535968955
119,-0.014096918282967217,-0.04288860421703982,-0.039655544956325395,-0.10954211553752306
120,0.3483217104107481,0.30917637498023004,0.5552621329779,0.29262707097849333
121,-0.8985898991502674,0.5671402450527178,0.7149147366020965,-0.03480255259975352
122,-0.8970495932071175,0.3332836795749226,0.9020649861067731,-0.1705841738628524
123,0.047602479216163146,0.6896018470770655,0.8835661406772559,0.3295888255932332
124,-0.6750254135041815,0.2945273061541043,0.5952644329385175,0.2196345687997762
125,-0.5047833710636869,-0.07894873754597793,0.8251028233578158,0.06295083166885501
126,-0.29859063480935216,0.05493208566275282,0.805747904757651,-0.024385982873267643
127,-0.2846728362593081,0.10114052889859801,0.788747923051628,-0.04318187300232184
128,0.1412778137072242,-0.3981416117967414,-0.9595458834901442,0.09959919305429153
129,-0.1377768366388863,-0.6457838224472183,-0.7823332677453416,-0.12162640259174896
130,-0.09537800914337563,-0.6529979025952126,-0.6676597626881127,-0.2759131630435252
131,0.24361585935911986,-0.6909581622609293,-0.37001369369959614,-0.14583135739494088
132,0.11479364120223277,-0.6378169391099897,-0.1344106088715831,-0.1307336031401193
133,0.03574587951173982,-0.5960082721754708,0.10347194626748636,-0.09724657520559418
134,-0.03807355474753923,-0.500600959046229,0.20946832909943486,-0.04001927253417418
135,-0.16360909144855598,-0.39201295717582635,0.22179916285322926,-0.006946845993776674
136,-0.2364123331883345,-0.32852192378112444,0.22173659168713272,0.016454584393181933
137,0.16007960158821993,0.11677809638967117,-0.2546067276622459,0.7786282050337086
138,0.021139213842991406,0.24754182401196723,-0.45009357429084745,0.7758570801775617
139,-0.03842473020140776,0.3670368754579324,-0.6660954594783453,0.7391119980089018
140,0.3991604777680556,0.4078855142464262,-0.6080815145303935,0.5073446740925687
141,0.41260451377188706,0.45971544392928343,-0.7023120277685003,0.43647127950993103
142,0.45699447082172606,-0.15470865600898384,-0.20596117577561596,0.6225311603199637
143,0.7784597987783899,-0.49706484842324283,-0.24491918119150857,0.7330516785597407
144,0.9523091134832555,-0.037819514458197506,0.20250912829138712,0.5561920786296461
145,0.9558957691022483,0.10149725301689053,0.21609002392825738,0.45142524553398006
146,0.9386072076103482,0.10842614466782721,-0.038330275263798036,0.32242423638841416
147,0.9014663094896953,0.024790189765311506,-0.20798850216104361,0.28182801598651874
148,0.8712203381098873,-0.023402956381678653,-0.16490005013911976,0.30958466301308063
149,0.8610354909787388,-0.006339390750836422,-0.04588700625280322,0.3400350790977434
150,0.8521345214550713,0.023523964514750823,0.011596637680812793,0.3292971431773132
151,0.9199399299564992,0.7003325657523863,0.1894840380774546,0.14245011239073013
152,0.6835010868381712,0.32443984992829167,-0.055894619869763816,-0.08331430760037724
153,0.6196296485788896,0.2081165326525983,-0.08448235541311742,0.0961790664657168
154,0.6328136329287971,0.11962889035435478,-0.04684700938321056,-0.01741741060429956
155,0.6388066005186985,0.017654521892528495,-0.011247409251228411,-0.028230524028597354
156,0.8669708558758307,0.2172064962862945,-0.017768497572962127,-0.029234328366017703
157,0.8815516120425684,0.08735318713470776,0.1482068993204983,-0.033887630330929314
158,0.952526086898391,-0.6439883907933391,0.5628048167298783,0.06493784561642628
159,0.9969108707487059,-0.6839910142917381,0.045017300660267996,-0.6875780789024852
160,0.9981055727235056,-0.610617503817382,-0.0019635215785029337,-0.2639016694337312
161,0.9981457863628341,-0.5228820171780959,0.08496691198918507,-0.10949266115525165
162,-0.17096562711184085,-0.01848990745358751,0.42317362971650124,0.9694763211445736
163,0.42936403820157004,-0.29308126200768003,0.2719095325630514,0.9545391003967515
164,0.11937052946090924,-0.03452872205594311,0.3845334560084081,0.987720114519282
165,-0.38706870006512034,0.20270617186966,0.3047646808418936,0.9846321468582049
166,-0.19320478751135647,-0.20762462423350606,0.2653631151970928,0.9788816790645246
167,0.08851573523466776,0.6318613239017795,0.029270798171543863,0.9610365623163852
168,0.0038583597820527576,0.39279784014962155,0.2628010771649947,0.9407027919752182
169,0.3981930893070018,0.3162067135679455,0.22386733041371867,0.9203108153398575
170,0.9875908513554388,-0.42312176399445356,-0.42382553861477645,0.9184681603052889
171,0.09490992855573417,0.4307782972793631,0.2804949642119215,0.9301497880695793
172,0.07229701825088662,-0.06544503702557763,-0.059918546908703234,0.9132153528835244
173,0.023155255708494856,0.18493220441509378,-0.23995893110875724,0.8724245664970856
174,0.5652868738188076,0.02236573556155839,0.04376649108787927,0.6823538852283147
175,0.6003532769535415,0.034677683174601785,-0.030083395055755247,0.5679051382351746
176,0.6525406521898588,0.021480466912223415,-0.04588035985769048,0.4284301792446295
177,0.9952277015471874,-0.28351510659436296,-0.3762219594745553,0.08476063525271958
178,0.9993632285385021,-0.22226424904767111,-0.19137468200911015,-0.23611197128080993
179,0.9997487315185376,-0.7142359029286844,0.44948923385133677,-0.03308249260938771
180,0.9999291798934501,-0.7873566901651481,0.6938949267045442,-0.1453570069327039
181,0.11023213919860239,0.03728279963151456,-0.27023482863418385,0.9479288259854617
182,0.09348315373293455,0.022965580672070274,-0.23957430526686235,0.960597003880438
183,0.0977657202606371,0.031628675205349885,-0.22391209343157487,0.970764793555678
184,0.16205212068352579,-0.0711549999647927,-0.27234980801530384,0.9795931060823889
185,0.34037193421112133,0.17544211196356613,-0.21637644403949816,0.9691108472751763
186,-0.3649311275667928,0.10356216787836914,-0.5208260801467078,0.9685496646712739
187,-0.17298659227966987,-0.06309535731290009,-0.25547286553027765,0.9584803638087114
188,0.086081281800676,-0.30967547713589727,-0.3126723639131565,0.9141034033090996
189,0.6211236835201502,-0.07848493039021717,-0.1558306969855607,0.8882855632244124
190,0.719027157501127,0.004724313177891637,-0.24012637357650116,0.8533560147495134
191,0.8680910588742656,0.27906991481854987,-0.16590296111894068,0.7822440193568495
192,0.8748715482225303,0.3798971131867029,-0.16089962744055825,0.6906227401821676
193,0.8795208154102787,0.483160161816461,-0.1530175145496387,0.5517773944062809
194,0.882571668125274,0.5842242370623579,-0.1427947552479909,0.35443039121511105
195,0.8819353002995375,0.6940517168459555,-0.21466194039760733,0.15369504545894802
196,0.8807849780934368,0.7171094412222613,-0.14225668803962374,-0.17654697198986163
197,0.9995073103704306,-0.8067468539674978,0.5430970910852448,-0.5815760855807616
198,0.9997388986129019,-0.7481580974886832,0.4414393919734529,-0.6487690352307536
199,0.9998369960627964,-0.6738142602790587,0.31405758528790306,-0.7033180979383729
200,0.9998423481104958,-0.6503120916636096,0.2901518089062096,-0.6535794879597361
201,0.9877052869975568,-0.4356665608577788,0.604866194810373,-0.3636214590644288
202,0.9288247269522565,-0.2537164347872796,0.35989930033297785,-0.5881814529882907
203,0.9789651199444029,-0.3766502012261448,0.5308275723561076,-0.4342856904958758
204,0.9802386730905744,-0.2519324540948003,0.4495545875678719,-0.4118417306127699
205,0.9731281282910093,-0.22964366428857222,0.39702404578284317,-0.3460391329127415
206,0.961965402033025,0.38506187633197214,-0.09131750196599804,-0.7034157618562599
207,0.8511908819275599,0.06923812848930216,-0.4068583988228855,-0.6109250191546762
208,-0.13482181834781554,-0.14852361844586012,-0.06584145478985351,0.6010772117060589
209,-0.15134973542509092,0.06645759369303543,-0.004363497087342444,0.6885688177789797
210,-0.047874589064061064,-0.13563693087917955,0.23443924131838015,0.7153082652194663
211,0.23574528486965066,0.11207833308279985,0.21954980635506635,0.7999555073231606
212,0.0960139052564874,0.11558886842625683,0.16919195572734705,0.8534794159522401
213,0.08961163357759214,0.04552297645344755,0.305125562979917,0.8486760831638132
214,0.08416415088962126,-0.003492990159945303,0.3630157595248019,0.9015822784499197
215,0.21777394423895038,-0.4735805250278127,0.22639000312506607,0.9504845193366521
216,0.2844174829908741,0.2023924162060898,0.6252826785937783,0.9840049552282651
217,-0.14276902579928985,0.031210221028934313,0.26621532569865175,0.9824341700667287
218,0.1948868162938423,-0.32195687828850295,0.15006457100801024,0.8863181702092703
219,0.1385668799418229,0.49314296134700475,0.7284597247611444,0.8785350917131589
220,0.17398900859708136,-0.32714257143770104,0.4790266821890866,0.6425260181574454
221,-0.34516049558499207,0.8491476130429868,0.5820281482840388,0.5535978074683017
222,0.9980833320164089,-0.687481491363647,0.6243805636344797,-0.36702253408132623
223,0.9998439638093942,-0.5933931204975309,0.4563153811875273,-0.646234260997992
224,0.9998750282451354,-0.5822852726153044,0.3254704588612395,-0.7678682503169519
225,0.9998988380244208,-0.5457204079623996,0.27413322269904183,-0.7980228763002074
226,0.9999095538577404,-0.498455682047757,0.23323618171901622,-0.8075528249639222
227,0.9999147520168541,-0.42724573091255386,0.23341185506161824,-0.7991690591085227
228,0.9998771432948254,0.23235464827116994,0.22982186058003318,-0.8253533801894294
229,0.940304487393449,-0.1447688287580969,0.5887529090204374,-0.26603737315580467
230,0.9763660762964262,-0.4232908282958836,0.3582377677071932,-0.3912011948389367
231,0.9827206016314508,-0.23769945827075603,0.29290260140474955,-0.4939879230310343
232,0.9730355672733848,-0.21569985463428462,0.2519912969660052,-0.46084993779213823
233,0.9594424980497204,0.3327179006235924,0.3061557675621285,-0.4607559983634002
234,0.4897458170919009,0.23713404832232435,-0.26845042883215636,-0.08553443799594192
235,0.07950315025236314,-0.08322684010100877,-0.17237124778125024,0.1468118355410331
236,0.04290995818229325,0.005994079850490338,-0.316091804641336,0.29331599108426276
237,-0.175611982529543,0.0024283415726940056,-0.32006150400324423,0.48133663995530385
238,-0.0963431172877458,-0.177478648684117,-0.039642732464983274,0.47100865929194285
239,0.23289312070515616,0.2274047859207091,-0.044567848127638365,0.6819179426189385
240,-0.16280917583744522,-0.12411372113375117,0.006249237562362226,0.6866932206272589
241,0.029322582601722175,0.15317071567005708,-0.18338756597419742,0.8232678851132631
242,0.020260473194208043,-0.04035873925916789,0.04201049546281383,0.8328912779671082
243,0.17469494496764332,0.06347156905657447,-0.04660191036550883,0.919691009811331
244,0.23856928955852372,-0.5100582748619658,-0.048900779858699915,0.9470356275201597
245,0.6510701802153434,-0.11206696324904461,0.5150762621846725,0.7779202185976568
246,0.5312396735846582,0.1466246307889163,0.5416694953860282,0.6316735759270529
247,0.999813864177818,-0.5906134797270581,0.30441511050584735,-0.6896287392131016
248,0.999817694191414,-0.3281573858069761,0.6653971958300544,-0.6218260747025673
249,0.9997127708411387,-0.18243319998205348,0.32079299482477514,-0.6379379010117104
250,0.9997353481310981,-0.12377905419173103,0.2461979505433173,-0.5948805795835324
251,0.999801276095646,-0.5832958135304853,0.09269589716724405,-0.5814574735287199
252,0.9997491080322951,-0.577226611904486,0.06745715821962601,-0.4613681130024322
253,0.999673707807618,-0.5447297352238135,0.17149048953767196,-0.2658704460793385
254,0.0940607244022303,0.030117078617005785,0.20143934473863434,0.9828425790607114
255,0.46183781795417544,-0.05062264962941088,0.3259107231673722,0.9795503533936376
256,-0.29536774624666107,0.37246671578337703,0.08770528916232807,0.9886276804764546
257,-0.4573261546243925,-0.052326543001557146,0.07516880793543336,0.9854173933175314
258,-0.25765411503115815,-0.32490701581653725,-0.14950847386251434,0.9709243560180641
259,0.2652300828299169,0.20917117118705023,-0.00979958995522867,0.9818513935908451
260,0.011520524062819145,-0.13683551523948007,0.1875498888730828,0.9767757813648391
261,0.1649733367889546,0.2434677782974942,0.03842869382159003,0.9803786911790977
262,0.01592006629693404,-0.11418074645930472,0.20194773417534292,0.972276471016996
263,0.14650965616041303,0.23293889733003664,0.02578610008282758,0.975011438550536
264,0.028295157185639064,-0.05933512838694062,0.20358576347559285,0.9651899882539084
265,0.10403352331707123,0.147046191269076,-0.009596069264954904,0.9649023265832971
266,0.06092695808162428,-0.009729737013519367,0.16968325851690663,0.9503341393705829
267,0.04898037644709691,0.38093235416383947,0.10553063499040406,0.9475341505566266
268,0.12391051976303005,-0.03172761013556836,0.06038861039170555,0.916237182124808
269,0.014036935190532148,0.27263166023735075,0.25619673215175537,0.8466185997904396
270,0.47541105841065695,-0.09440090084532343,0.11465841533717658,0.6423628868834234
271,0.8185641515896467,0.34955885337566167,0.3657938783191192,0.45091698766486155
272,0.9896871974333261,-0.29240524418566693,-0.225708968119106,0.11640458905991789
273,0.998875454197016,-0.1598453926449381,-0.019853355725732144,0.007205017455282982
274,0.9989483489985809,-0.1928477258324202,-0.004255717576847705,-0.02963149881710467
275,0.9198975009127653,-0.1027371203202565,0.3792944148544435,0.22424968864902847
276,0.8793969533881587,0.3439722869921628,0.45525907067337346,0.2459769151500558
277,0.8978189173695889,0.4798877655842376,0.3469680747679054,-0.024469087426583595
278,0.9726469048655886,0.18155534281044186,0.7731307611209788,-0.09801970492938424
279,0.9825406328093332,-0.45186029381055015,0.7176832576906083,-0.11712690362180937
280,0.9847273215403972,-0.3952456795567925,0.6025708714262371,-0.22851458360888952
281,0.9853348392356552,-0.36059676131348073,0.5175568459742945,-0.3213348760024306
282,0.9851746717480088,-0.3314603714695904,0.4606784451801629,-0.32091165531228655
283,0.984543454397142,-0.2967976346530539,0.3998949425458991,-0.2872972314939394
284,0.08453935655880425,0.034023411523472914,0.1167557324134833,0.9845489238248687
285,0.4962561659295047,-0.11133535502659965,0.2790615860775403,0.9786052076172503
286,-0.1880058999313127,0.4419711198129866,0.1613277278741684,0.9872762572561679
287,-0.41851199350857565,0.0052092305617238415,0.01658334038034258,0.9839748611010549
288,-0.2497481886024771,-0.3761630171022676,-0.31145557501401444,0.96280193852403
289,0.2796834736520364,0.36950649826389603,0.08253545990725845,0.979308058298035
290,0.005656854222274262,-0.0355001288957086,0.08399157806198057,0.9692025849566117
291,0.1353933442567849,0.023246934468688307,0.04139424181504216,0.9665422700169285
292,0.15442372767779275,0.08049704924892023,-0.09548059721735706,0.960688227574599
293,0.060511159268802545,-0.009495034510505998,0.04024831648395949,0.9502921691778291
294,0.09029805878210771,0.3940439711682008,-0.003882285493622268,0.9384557074864656
295,0.010766741592366421,0.5195236039294622,0.015975599142607,0.8972692482630655
296,-0.009249692536210564,0.6391212720212797,0.052780682627746205,0.8224600547919143
297,-0.0651606026959073,0.7165226838438162,0.09376978000402002,0.6979325620561202
298,0.8101407280952707,0.7418041937854587,0.3488588260119408,0.29851584082958493
299,0.9956525462324033,-0.3769540866445771,-4.099396660075116e-05,-0.23895350137402266
300,0.9997744235312838,-0.5926571995855776,0.47627389303358314,-0.1489398261591692
301,0.9998519984664997,-0.5258504558241727,0.3513991962863508,-0.4302322639977504
302,0.9998894269530377,-0.4842284688870893,0.2672094862941184,-0.5650558085552874
303,0.9998974340880304,-0.45806900929477573,0.21761293293730388,-0.603997528976007
304,0.9998964554810409,-0.4339026920047439,0.20718219342228855,-0.6027660807195868
305,0.9998931254742658,-0.3952279811103617,0.18135032073515328,-0.5785749630695853
306,0.9901008724540711,-0.13880981650653615,0.43631105262359965,-0.3520358558151322
307,0.11869500713957584,0.032018855609362,-0.0634770257851442,0.9658919470689061
308,0.12958158772360626,0.03741955914693209,-0.03769046535708587,0.9757891990772491
309,0.13333603901817268,0.0424571894286169,-0.010741363199219079,0.9833531255599393
310,0.12909265542675755,0.043983949293698005,0.021379408257409464,0.9888869670951785
311,0.49046563349577893,-0.08071464686048248,0.1496022188779407,0.9833904622984616
312,-0.2184909718275613,0.4172332176083828,0.030889651803728147,0.9894097958688473
313,-0.35218368857850735,0.007393313261843841,-0.0570235150432562,0.9862111718410569
314,-0.2230271195410474,-0.31182285648253427,-0.31636667434750126,0.9712870025625044
315,0.20672281274685783,0.31271481810848545,-0.13014834088104035,0.9796405275522729
316,0.07733462462569314,-0.003552368828435114,-0.04237210157150912,0.968292198377595
317,0.12287556506592974,0.052956733087265874,-0.13889140526459245,0.9638693004283608
318,0.14380694091561938,0.028764590130611483,-0.15374778858334165,0.947902205732158
319,0.05935032854272044,0.4250196338239688,-0.1317079576064872,0.9388760421259428
320,0.03782833636220241,0.5637118489414702,-0.1360053675113371,0.8810935425919677
321,-0.02524305090038025,0.6713471767777704,-0.09016200328149482,0.796132432748262
322,0.8458897541322408,0.7084397096384752,0.16185951894744208,0.40485417213867253
323,0.8533595210235934,0.7397705209286902,0.20348470242117575,0.2163943281073372
324,0.8729185394211898,0.7706336256585642,0.23406077376973206,0.04063996039944952
325,0.9983058647640705,-0.7847533684087276,0.2997723284183608,-0.2675972457709781
326,0.9998653443771631,-0.5703556687308468,0.35398502283951316,-0.6144097988100999
327,0.9998869971112169,-0.5543024502261854,0.17781504215958166,-0.7348371418766456
328,0.9998954359904563,-0.5549116782725896,0.1621437971646661,-0.7615867865255149
329,0.9999015065104023,-0.5347502266341628,0.1634246357681061,-0.7471706541057492
330,0.99990295597786,-0.48450706246567593,0.21769745867561288,-0.6930637610388644
331,0.9999071667168937,-0.3715718425015082,0.1338613064289426,-0.7317686257651241
332,0.9897890946471365,-0.12040775253752894,0.3212579805694983,-0.62325096449332
333,0.9858998216189117,-0.09528533083052358,0.25725394578469113,-0.5972857338017536
334,0.9799368456487293,-0.06681837754037695,0.19119194239169385,-0.5572389447256968
335,0.9718627951344775,-0.03622924846866792,0.12382470704766459,-0.522501073942045
336,0.9605756325351805,-0.00843648870028656,0.06063391375249554,-0.48973147299709985
337,0.10301531819353825,0.04454534964193144,0.03602751644378868,0.9924438271922423
338,0.5987629683771434,-0.3018387019548933,0.2046618282050443,0.9798275358193512
339,0.22041188392535627,-0.07148662527671908,0.48320929824937464,0.9933189702515891
340,-0.12060813472357383,0.5262100702127723,0.2004354788131816,0.9865978778329819
341,-0.17114705598359473,-0.465779403277638,-0.09018570046801853,0.9834357846964561
342,-0.39775182890482363,0.2907342778147599,0.12309641027778052,0.9661970775923839
343,0.10310187076272674,-0.24022509139064796,-0.03501308742080697,0.947105399868798
344,0.04605512545516022,0.39371520043349184,0.11386363104414729,0.9374123061235354
345,0.12463388961527944,-0.006803341296602327,-0.20859134592902498,0.8761095820348804
346,0.07988758893224593,0.12588083851438095,-0.40336192124957254,0.8337630493337993
347,0.05602003302968217,0.17598819805394375,-0.47145209639913566,0.7284345817654436
348,0.48933095337097393,0.04263454316284186,-0.1666934137736954,0.4863020220276081
349,0.5760035450327861,0.0066703863854455075,-0.16306961222291866,0.4017511781416672
350,0.6064161761543785,-0.048755118151753596,-0.1207015740034193,0.33508840403056794
351,0.9986575314015488,-0.6858191117640451,0.4254420259607317,-0.29405834383256424
352,0.999866098819597,-0.5416635014136311,0.28924660013406833,-0.586944297772261
353,0.9998874560997237,-0.5326569532750995,0.14638039854076162,-0.7354537875287654
